record_id,month,year,City,country_id,Country,Latitude,Longitude,AverageTemperatureCelsius,AverageTemperatureUncertaintyCelsius
8157793,4,1860,Warsaw,POL,Poland,52.24N,21.02E,7.872999999999999,0.9790000000000001
8157794,5,1860,Warsaw,POL,Poland,52.24N,21.02E,13.746000000000002,0.4820000000000017
8157795,6,1860,Warsaw,POL,Poland,52.24N,21.02E,17.697,0.6659999999999993
8157796,7,1860,Warsaw,POL,Poland,52.24N,21.02E,17.596000000000004,0.6330000000000011
8157797,8,1860,Warsaw,POL,Poland,52.24N,21.02E,17.333,0.852
8157798,9,1860,Warsaw,POL,Poland,52.24N,21.02E,13.794,0.6859999999999999
8157799,10,1860,Warsaw,POL,Poland,52.24N,21.02E,5.841000000000002,0.6300000000000002
8157800,11,1860,Warsaw,POL,Poland,52.24N,21.02E,0.4500000000000013,0.7099999999999993
8157801,12,1860,Warsaw,POL,Poland,52.24N,21.02E,-4.366,0.5929999999999996
8157802,1,1861,Warsaw,POL,Poland,52.24N,21.02E,-9.447000000000001,1.333
8157803,2,1861,Warsaw,POL,Poland,52.24N,21.02E,0.4999999999999992,0.7979999999999995
8157804,3,1861,Warsaw,POL,Poland,52.24N,21.02E,3.4940000000000007,0.6659999999999993
8157805,4,1861,Warsaw,POL,Poland,52.24N,21.02E,4.896999999999999,0.8550000000000009
8157806,5,1861,Warsaw,POL,Poland,52.24N,21.02E,10.413,0.8940000000000008
8157807,6,1861,Warsaw,POL,Poland,52.24N,21.02E,18.942999999999998,1.759000000000002
8157808,7,1861,Warsaw,POL,Poland,52.24N,21.02E,20.16,1.236000000000001
8157809,8,1861,Warsaw,POL,Poland,52.24N,21.02E,17.839999999999996,0.5269999999999995
8157810,9,1861,Warsaw,POL,Poland,52.24N,21.02E,12.669000000000002,0.5330000000000013
8157811,10,1861,Warsaw,POL,Poland,52.24N,21.02E,7.320000000000001,0.5380000000000015
8157812,11,1861,Warsaw,POL,Poland,52.24N,21.02E,3.306999999999998,1.6170000000000013
8157813,12,1861,Warsaw,POL,Poland,52.24N,21.02E,-2.1280000000000006,2.0730000000000004
8157814,1,1862,Warsaw,POL,Poland,52.24N,21.02E,-7.678999999999999,1.5340000000000014
8157815,2,1862,Warsaw,POL,Poland,52.24N,21.02E,-6.266000000000001,1.3920000000000008
8157816,3,1862,Warsaw,POL,Poland,52.24N,21.02E,2.208999999999999,1.2879999999999983
8157817,4,1862,Warsaw,POL,Poland,52.24N,21.02E,7.715000000000001,0.7090000000000016
8157818,5,1862,Warsaw,POL,Poland,52.24N,21.02E,14.664000000000001,1.7140000000000002
8157820,7,1862,Warsaw,POL,Poland,52.24N,21.02E,17.805000000000003,1.0650000000000008
8157821,8,1862,Warsaw,POL,Poland,52.24N,21.02E,17.314,1.267
8157822,9,1862,Warsaw,POL,Poland,52.24N,21.02E,13.572000000000001,1.2249999999999992
8157823,10,1862,Warsaw,POL,Poland,52.24N,21.02E,8.809000000000001,1.444000000000002
8157824,11,1862,Warsaw,POL,Poland,52.24N,21.02E,-0.473000000000001,0.8859999999999997
8157825,12,1862,Warsaw,POL,Poland,52.24N,21.02E,-6.5600000000000005,1.2410000000000012
8157826,1,1863,Warsaw,POL,Poland,52.24N,21.02E,0.33399999999999924,2.6949999999999994
8157827,2,1863,Warsaw,POL,Poland,52.24N,21.02E,0.2500000000000016,3.1849999999999983
8157828,3,1863,Warsaw,POL,Poland,52.24N,21.02E,3.270000000000002,0.31300000000000083
8157829,4,1863,Warsaw,POL,Poland,52.24N,21.02E,6.819000000000001,1.4499999999999997
8157830,5,1863,Warsaw,POL,Poland,52.24N,21.02E,13.499999999999998,1.1759999999999988
8157831,6,1863,Warsaw,POL,Poland,52.24N,21.02E,17.073,1.5769999999999997
8157832,7,1863,Warsaw,POL,Poland,52.24N,21.02E,16.718,1.079
8157833,8,1863,Warsaw,POL,Poland,52.24N,21.02E,18.483999999999998,0.9879999999999988
8157834,9,1863,Warsaw,POL,Poland,52.24N,21.02E,14.555,0.7899999999999984
8157835,10,1863,Warsaw,POL,Poland,52.24N,21.02E,9.638,0.8899999999999982
8157836,11,1863,Warsaw,POL,Poland,52.24N,21.02E,3.7160000000000006,1.0230000000000001
8157837,12,1863,Warsaw,POL,Poland,52.24N,21.02E,-0.6539999999999996,1.427000000000002
8157838,1,1864,Warsaw,POL,Poland,52.24N,21.02E,-7.182000000000001,1.2049999999999983
8157839,2,1864,Warsaw,POL,Poland,52.24N,21.02E,-2.296,1.6070000000000009
8157840,3,1864,Warsaw,POL,Poland,52.24N,21.02E,3.3060000000000005,0.791
8157841,4,1864,Warsaw,POL,Poland,52.24N,21.02E,5.145000000000001,0.8589999999999994
8157842,5,1864,Warsaw,POL,Poland,52.24N,21.02E,8.272000000000002,1.3269999999999982
8157843,6,1864,Warsaw,POL,Poland,52.24N,21.02E,17.498,0.9999999999999984
8157844,7,1864,Warsaw,POL,Poland,52.24N,21.02E,16.456000000000003,0.7639999999999998
8157846,9,1864,Warsaw,POL,Poland,52.24N,21.02E,12.679000000000002,1.2829999999999981
8157847,10,1864,Warsaw,POL,Poland,52.24N,21.02E,6.1129999999999995,0.7069999999999984
8157848,11,1864,Warsaw,POL,Poland,52.24N,21.02E,-0.12600000000000044,0.9600000000000009
8157849,12,1864,Warsaw,POL,Poland,52.24N,21.02E,-6.417999999999999,0.9639999999999994
8157850,1,1865,Warsaw,POL,Poland,52.24N,21.02E,-3.0219999999999994,0.8280000000000006
8157851,2,1865,Warsaw,POL,Poland,52.24N,21.02E,-9.203000000000001,1.502000000000001
8157852,3,1865,Warsaw,POL,Poland,52.24N,21.02E,-1.828000000000001,0.4389999999999993
8157853,4,1865,Warsaw,POL,Poland,52.24N,21.02E,7.154999999999999,0.9909999999999997
8157854,5,1865,Warsaw,POL,Poland,52.24N,21.02E,16.008,1.2770000000000004
8157855,6,1865,Warsaw,POL,Poland,52.24N,21.02E,13.765999999999998,0.9430000000000011
8157856,7,1865,Warsaw,POL,Poland,52.24N,21.02E,21.067999999999998,0.8750000000000017
8157857,8,1865,Warsaw,POL,Poland,52.24N,21.02E,16.515,0.6040000000000016
8157858,9,1865,Warsaw,POL,Poland,52.24N,21.02E,12.579000000000002,0.29300000000000004
8157859,10,1865,Warsaw,POL,Poland,52.24N,21.02E,7.326,0.8140000000000017
8157860,11,1865,Warsaw,POL,Poland,52.24N,21.02E,3.6269999999999984,0.8589999999999994
8157861,12,1865,Warsaw,POL,Poland,52.24N,21.02E,-1.0349999999999997,0.918
8157862,1,1866,Warsaw,POL,Poland,52.24N,21.02E,0.13899999999999973,0.5019999999999986
8157863,2,1866,Warsaw,POL,Poland,52.24N,21.02E,-1.0089999999999992,1.184
8157864,3,1866,Warsaw,POL,Poland,52.24N,21.02E,1.343999999999998,0.8029999999999997
8157865,4,1866,Warsaw,POL,Poland,52.24N,21.02E,9.075999999999999,0.8940000000000008
8157866,5,1866,Warsaw,POL,Poland,52.24N,21.02E,10.892000000000001,1.2510000000000017
8157867,6,1866,Warsaw,POL,Poland,52.24N,21.02E,19.775,0.6979999999999996
8157868,7,1866,Warsaw,POL,Poland,52.24N,21.02E,17.201,0.5480000000000018
8157869,8,1866,Warsaw,POL,Poland,52.24N,21.02E,16.629,0.6759999999999996
8157870,9,1866,Warsaw,POL,Poland,52.24N,21.02E,16.142,0.47700000000000153
8157871,10,1866,Warsaw,POL,Poland,52.24N,21.02E,5.273,0.6359999999999981
8157872,11,1866,Warsaw,POL,Poland,52.24N,21.02E,1.8349999999999986,0.6260000000000017
8157873,12,1866,Warsaw,POL,Poland,52.24N,21.02E,-1.5559999999999994,0.863000000000002
8157874,1,1867,Warsaw,POL,Poland,52.24N,21.02E,-3.5799999999999996,1.3040000000000005
8157875,2,1867,Warsaw,POL,Poland,52.24N,21.02E,0.02000000000000076,0.8670000000000005
8157876,3,1867,Warsaw,POL,Poland,52.24N,21.02E,-1.9780000000000009,1.0029999999999994
8157877,4,1867,Warsaw,POL,Poland,52.24N,21.02E,6.6499999999999995,0.6600000000000014
8157878,5,1867,Warsaw,POL,Poland,52.24N,21.02E,10.629,0.5860000000000001
8157879,6,1867,Warsaw,POL,Poland,52.24N,21.02E,15.494000000000002,0.7829999999999989
8157880,7,1867,Warsaw,POL,Poland,52.24N,21.02E,17.117,0.8800000000000018
8157881,8,1867,Warsaw,POL,Poland,52.24N,21.02E,17.206,0.8859999999999997
8157882,9,1867,Warsaw,POL,Poland,52.24N,21.02E,12.597,0.816000000000001
8157883,10,1867,Warsaw,POL,Poland,52.24N,21.02E,7.788,0.5940000000000012
8157884,11,1867,Warsaw,POL,Poland,52.24N,21.02E,0.1330000000000019,2.1699999999999995
8157885,12,1867,Warsaw,POL,Poland,52.24N,21.02E,-4.971000000000001,2.1590000000000016
8157886,1,1868,Warsaw,POL,Poland,52.24N,21.02E,-5.590000000000001,0.5069999999999987
8157887,2,1868,Warsaw,POL,Poland,52.24N,21.02E,-0.7120000000000005,1.3419999999999987
8157888,3,1868,Warsaw,POL,Poland,52.24N,21.02E,1.8789999999999987,0.48799999999999955
8157889,4,1868,Warsaw,POL,Poland,52.24N,21.02E,7.612,1.1940000000000004
8157890,5,1868,Warsaw,POL,Poland,52.24N,21.02E,15.195,1.0709999999999988
8157891,6,1868,Warsaw,POL,Poland,52.24N,21.02E,18.171000000000003,0.7679999999999984
8157892,7,1868,Warsaw,POL,Poland,52.24N,21.02E,19.892,0.765999999999999
8157893,8,1868,Warsaw,POL,Poland,52.24N,21.02E,19.784,0.4790000000000008
8157894,9,1868,Warsaw,POL,Poland,52.24N,21.02E,14.687,0.592000000000002
8157895,10,1868,Warsaw,POL,Poland,52.24N,21.02E,8.354,1.0269999999999988
8157896,11,1868,Warsaw,POL,Poland,52.24N,21.02E,0.42000000000000015,0.9410000000000017
8157897,12,1868,Warsaw,POL,Poland,52.24N,21.02E,0.5260000000000018,1.263999999999999
8157898,1,1869,Warsaw,POL,Poland,52.24N,21.02E,-5.025000000000001,1.383000000000002
8157899,2,1869,Warsaw,POL,Poland,52.24N,21.02E,1.5619999999999992,1.3419999999999987
8157900,3,1869,Warsaw,POL,Poland,52.24N,21.02E,1.1439999999999984,0.9689999999999996
8157901,4,1869,Warsaw,POL,Poland,52.24N,21.02E,9.296,1.4639999999999986
8157902,5,1869,Warsaw,POL,Poland,52.24N,21.02E,14.556999999999999,0.9550000000000007
8157903,6,1869,Warsaw,POL,Poland,52.24N,21.02E,14.673,0.8199999999999995
8157904,7,1869,Warsaw,POL,Poland,52.24N,21.02E,18.584,0.777000000000001
8157905,8,1869,Warsaw,POL,Poland,52.24N,21.02E,17.142000000000003,0.7319999999999993
8157906,9,1869,Warsaw,POL,Poland,52.24N,21.02E,13.746000000000002,0.6319999999999995
8157907,10,1869,Warsaw,POL,Poland,52.24N,21.02E,6.590000000000002,0.8289999999999983
8157908,11,1869,Warsaw,POL,Poland,52.24N,21.02E,1.5800000000000007,0.46099999999999935
8157909,12,1869,Warsaw,POL,Poland,52.24N,21.02E,-1.181000000000001,1.0859999999999994
8157910,1,1870,Warsaw,POL,Poland,52.24N,21.02E,-4.275,0.9870000000000011
8157911,2,1870,Warsaw,POL,Poland,52.24N,21.02E,-11.25,1.6220000000000014
8157912,3,1870,Warsaw,POL,Poland,52.24N,21.02E,-1.5430000000000001,0.9580000000000016
8157913,4,1870,Warsaw,POL,Poland,52.24N,21.02E,6.578000000000002,0.7119999999999986
8157914,5,1870,Warsaw,POL,Poland,52.24N,21.02E,12.874,1.0469999999999995
8157915,6,1870,Warsaw,POL,Poland,52.24N,21.02E,15.374,1.0380000000000007
8157916,7,1870,Warsaw,POL,Poland,52.24N,21.02E,18.815000000000005,0.7809999999999996
8157917,8,1870,Warsaw,POL,Poland,52.24N,21.02E,16.724999999999998,0.46299999999999863
8157918,9,1870,Warsaw,POL,Poland,52.24N,21.02E,11.600000000000001,0.4829999999999994
8157919,10,1870,Warsaw,POL,Poland,52.24N,21.02E,6.583000000000002,0.8239999999999981
8157920,11,1870,Warsaw,POL,Poland,52.24N,21.02E,3.762,1.4099999999999981
8157921,12,1870,Warsaw,POL,Poland,52.24N,21.02E,-8.311000000000002,1.2340000000000018
8157922,1,1871,Warsaw,POL,Poland,52.24N,21.02E,-9.299,1.0739999999999996
8157923,2,1871,Warsaw,POL,Poland,52.24N,21.02E,-7.5280000000000005,1.6920000000000002
8157924,3,1871,Warsaw,POL,Poland,52.24N,21.02E,2.527,1.080999999999999
8157925,4,1871,Warsaw,POL,Poland,52.24N,21.02E,5.313999999999998,0.5929999999999996
8157926,5,1871,Warsaw,POL,Poland,52.24N,21.02E,9.207,0.8949999999999985
8157927,6,1871,Warsaw,POL,Poland,52.24N,21.02E,15.276000000000002,0.5250000000000001
8157928,7,1871,Warsaw,POL,Poland,52.24N,21.02E,18.988,0.5040000000000018
8157929,8,1871,Warsaw,POL,Poland,52.24N,21.02E,17.471999999999998,0.2810000000000004
8157930,9,1871,Warsaw,POL,Poland,52.24N,21.02E,11.778000000000002,0.7729999999999986
8157931,10,1871,Warsaw,POL,Poland,52.24N,21.02E,3.870999999999998,0.8949999999999985
8157932,11,1871,Warsaw,POL,Poland,52.24N,21.02E,0.9280000000000005,1.0129999999999997
8157933,12,1871,Warsaw,POL,Poland,52.24N,21.02E,-6.0120000000000005,1.0999999999999983
8157934,1,1872,Warsaw,POL,Poland,52.24N,21.02E,-3.0250000000000004,2.054999999999999
8157935,2,1872,Warsaw,POL,Poland,52.24N,21.02E,-3.839,1.444000000000002
8157936,3,1872,Warsaw,POL,Poland,52.24N,21.02E,2.5429999999999984,0.8439999999999989
8157937,4,1872,Warsaw,POL,Poland,52.24N,21.02E,9.803,1.419000000000001
8157938,5,1872,Warsaw,POL,Poland,52.24N,21.02E,16.695,1.1519999999999995
8157939,6,1872,Warsaw,POL,Poland,52.24N,21.02E,16.892,0.8709999999999991
8157940,7,1872,Warsaw,POL,Poland,52.24N,21.02E,18.615999999999996,1.1759999999999988
8157941,8,1872,Warsaw,POL,Poland,52.24N,21.02E,16.55,0.852
8157942,9,1872,Warsaw,POL,Poland,52.24N,21.02E,14.138,0.4030000000000003
8157943,10,1872,Warsaw,POL,Poland,52.24N,21.02E,10.115,0.6210000000000014
8157944,11,1872,Warsaw,POL,Poland,52.24N,21.02E,5.596000000000001,0.5770000000000014
8157945,12,1872,Warsaw,POL,Poland,52.24N,21.02E,-0.5680000000000006,2.2510000000000003
8157946,1,1873,Warsaw,POL,Poland,52.24N,21.02E,-0.31300000000000083,1.499
8157947,2,1873,Warsaw,POL,Poland,52.24N,21.02E,-3.217000000000001,1.2439999999999982
8157948,3,1873,Warsaw,POL,Poland,52.24N,21.02E,3.3040000000000016,0.7469999999999999
8157949,4,1873,Warsaw,POL,Poland,52.24N,21.02E,5.630000000000001,1.4780000000000015
8157950,5,1873,Warsaw,POL,Poland,52.24N,21.02E,10.472999999999999,0.9339999999999983
8157951,6,1873,Warsaw,POL,Poland,52.24N,21.02E,16.773000000000003,0.3600000000000018
8157952,7,1873,Warsaw,POL,Poland,52.24N,21.02E,19.338000000000005,0.7539999999999994
8157953,8,1873,Warsaw,POL,Poland,52.24N,21.02E,18.395999999999997,0.36599999999999966
8157954,9,1873,Warsaw,POL,Poland,52.24N,21.02E,12.618000000000002,1.0720000000000005
8157955,10,1873,Warsaw,POL,Poland,52.24N,21.02E,8.670000000000002,0.8389999999999986
8157956,11,1873,Warsaw,POL,Poland,52.24N,21.02E,3.5090000000000012,0.4799999999999985
8157957,12,1873,Warsaw,POL,Poland,52.24N,21.02E,-0.09499999999999965,1.106
8157959,2,1874,Warsaw,POL,Poland,52.24N,21.02E,-2.3660000000000005,1.004000000000001
8157960,3,1874,Warsaw,POL,Poland,52.24N,21.02E,0.5969999999999982,1.1539999999999988
8157961,4,1874,Warsaw,POL,Poland,52.24N,21.02E,7.942,0.5030000000000001
8157962,5,1874,Warsaw,POL,Poland,52.24N,21.02E,9.033,0.6979999999999996
8157963,6,1874,Warsaw,POL,Poland,52.24N,21.02E,16.474,0.885000000000002
8157964,7,1874,Warsaw,POL,Poland,52.24N,21.02E,19.721,0.5019999999999986
8157965,8,1874,Warsaw,POL,Poland,52.24N,21.02E,16.514000000000003,0.4699999999999981
8157966,9,1874,Warsaw,POL,Poland,52.24N,21.02E,15.069,0.3579999999999986
8157967,10,1874,Warsaw,POL,Poland,52.24N,21.02E,9.087,0.5160000000000015
8157968,11,1874,Warsaw,POL,Poland,52.24N,21.02E,0.04299999999999847,0.6809999999999998
8157969,12,1874,Warsaw,POL,Poland,52.24N,21.02E,-2.24,0.6040000000000016
8157970,1,1875,Warsaw,POL,Poland,52.24N,21.02E,-4.436999999999999,0.5149999999999998
8157971,2,1875,Warsaw,POL,Poland,52.24N,21.02E,-7.947000000000001,0.6010000000000006
8157972,3,1875,Warsaw,POL,Poland,52.24N,21.02E,-2.713000000000001,0.9979999999999992
8157973,4,1875,Warsaw,POL,Poland,52.24N,21.02E,4.812,0.581
8157974,5,1875,Warsaw,POL,Poland,52.24N,21.02E,12.824,0.4720000000000013
8157975,6,1875,Warsaw,POL,Poland,52.24N,21.02E,19.403,0.7090000000000016
8157976,7,1875,Warsaw,POL,Poland,52.24N,21.02E,18.830999999999996,0.7029999999999998
8157978,9,1875,Warsaw,POL,Poland,52.24N,21.02E,11.993000000000002,0.26900000000000074
8157979,10,1875,Warsaw,POL,Poland,52.24N,21.02E,4.558,0.603
8157980,11,1875,Warsaw,POL,Poland,52.24N,21.02E,-0.47500000000000026,0.4779999999999992
8157981,12,1875,Warsaw,POL,Poland,52.24N,21.02E,-6.553000000000001,0.5729999999999988
8157982,1,1876,Warsaw,POL,Poland,52.24N,21.02E,-7.687,0.7609999999999989
8157983,2,1876,Warsaw,POL,Poland,52.24N,21.02E,-1.7360000000000004,1.1850000000000016
8157984,3,1876,Warsaw,POL,Poland,52.24N,21.02E,3.1520000000000006,1.534999999999999
8157985,4,1876,Warsaw,POL,Poland,52.24N,21.02E,9.427999999999999,0.8539999999999992
8157986,5,1876,Warsaw,POL,Poland,52.24N,21.02E,9.066000000000003,0.6849999999999984
8157987,6,1876,Warsaw,POL,Poland,52.24N,21.02E,18.204,0.9940000000000007
8157988,7,1876,Warsaw,POL,Poland,52.24N,21.02E,18.457,0.7280000000000008
8157989,8,1876,Warsaw,POL,Poland,52.24N,21.02E,17.739,0.4790000000000008
8157990,9,1876,Warsaw,POL,Poland,52.24N,21.02E,12.606000000000002,0.8230000000000004
8157991,10,1876,Warsaw,POL,Poland,52.24N,21.02E,7.850999999999999,0.7639999999999998
8157992,11,1876,Warsaw,POL,Poland,52.24N,21.02E,-2.330999999999999,0.9539999999999991
8157993,12,1876,Warsaw,POL,Poland,52.24N,21.02E,-4.855,1.3780000000000017
8157994,1,1877,Warsaw,POL,Poland,52.24N,21.02E,-2.1359999999999997,1.678999999999999
8157995,2,1877,Warsaw,POL,Poland,52.24N,21.02E,-1.8549999999999993,1.4109999999999998
8157996,3,1877,Warsaw,POL,Poland,52.24N,21.02E,-0.4080000000000005,0.5180000000000007
8157997,4,1877,Warsaw,POL,Poland,52.24N,21.02E,5.205,1.0709999999999988
8157998,5,1877,Warsaw,POL,Poland,52.24N,21.02E,10.818000000000001,0.6450000000000008
8157999,6,1877,Warsaw,POL,Poland,52.24N,21.02E,17.703000000000003,1.7349999999999988
8158000,7,1877,Warsaw,POL,Poland,52.24N,21.02E,18.344,0.5720000000000012
8158001,8,1877,Warsaw,POL,Poland,52.24N,21.02E,17.897000000000002,0.5489999999999995
8158002,9,1877,Warsaw,POL,Poland,52.24N,21.02E,10.105,0.3200000000000003
8158003,10,1877,Warsaw,POL,Poland,52.24N,21.02E,5.726999999999999,0.5870000000000017
8158004,11,1877,Warsaw,POL,Poland,52.24N,21.02E,4.251000000000001,1.0920000000000012
8158005,12,1877,Warsaw,POL,Poland,52.24N,21.02E,-2.6069999999999993,2.2080000000000015
8158006,1,1878,Warsaw,POL,Poland,52.24N,21.02E,-4.0360000000000005,1.2609999999999981
8158007,2,1878,Warsaw,POL,Poland,52.24N,21.02E,-1.0079999999999996,0.8210000000000012
8158008,3,1878,Warsaw,POL,Poland,52.24N,21.02E,1.0219999999999985,0.7600000000000012
8158010,5,1878,Warsaw,POL,Poland,52.24N,21.02E,12.564000000000002,0.5890000000000011
8158011,6,1878,Warsaw,POL,Poland,52.24N,21.02E,16.649,1.0310000000000012
8158012,7,1878,Warsaw,POL,Poland,52.24N,21.02E,16.341,0.8990000000000009
8158013,8,1878,Warsaw,POL,Poland,52.24N,21.02E,18.005999999999997,0.6659999999999993
8158014,9,1878,Warsaw,POL,Poland,52.24N,21.02E,14.785,0.552999999999998
8158015,10,1878,Warsaw,POL,Poland,52.24N,21.02E,9.44,0.43199999999999983
8158016,11,1878,Warsaw,POL,Poland,52.24N,21.02E,3.526000000000001,0.9330000000000006
8158017,12,1878,Warsaw,POL,Poland,52.24N,21.02E,-2.274,1.3809999999999987
8158018,1,1879,Warsaw,POL,Poland,52.24N,21.02E,-5.510999999999999,0.8709999999999991
8158019,2,1879,Warsaw,POL,Poland,52.24N,21.02E,-1.5430000000000001,0.9110000000000006
8158020,3,1879,Warsaw,POL,Poland,52.24N,21.02E,-0.9670000000000004,0.4019999999999987
8158021,4,1879,Warsaw,POL,Poland,52.24N,21.02E,6.549000000000002,1.1689999999999994
8158022,5,1879,Warsaw,POL,Poland,52.24N,21.02E,12.18,0.9659999999999987
8158023,6,1879,Warsaw,POL,Poland,52.24N,21.02E,17.442,0.6899999999999985
8158024,7,1879,Warsaw,POL,Poland,52.24N,21.02E,16.424000000000003,0.9879999999999988
8158025,8,1879,Warsaw,POL,Poland,52.24N,21.02E,17.312,0.7779999999999987
8158026,9,1879,Warsaw,POL,Poland,52.24N,21.02E,14.590000000000002,0.7069999999999984
8158027,10,1879,Warsaw,POL,Poland,52.24N,21.02E,6.775,0.603
8158028,11,1879,Warsaw,POL,Poland,52.24N,21.02E,-0.24100000000000085,0.6920000000000017
8158029,12,1879,Warsaw,POL,Poland,52.24N,21.02E,-8.355,0.7890000000000007
8158030,1,1880,Warsaw,POL,Poland,52.24N,21.02E,-5.432,0.9750000000000014
8158032,3,1880,Warsaw,POL,Poland,52.24N,21.02E,0.26200000000000123,0.6709999999999994
8158033,4,1880,Warsaw,POL,Poland,52.24N,21.02E,9.05,0.8060000000000006
8158034,5,1880,Warsaw,POL,Poland,52.24N,21.02E,11.617000000000003,0.3479999999999982
8158035,6,1880,Warsaw,POL,Poland,52.24N,21.02E,16.754,0.4600000000000017
8158036,7,1880,Warsaw,POL,Poland,52.24N,21.02E,19.49,0.4470000000000004
8158037,8,1880,Warsaw,POL,Poland,52.24N,21.02E,17.529,0.6859999999999999
8158038,9,1880,Warsaw,POL,Poland,52.24N,21.02E,13.975000000000001,0.777000000000001
8158039,10,1880,Warsaw,POL,Poland,52.24N,21.02E,6.043999999999999,0.5709999999999995
8158040,11,1880,Warsaw,POL,Poland,52.24N,21.02E,2.8150000000000004,1.6050000000000018
8158041,12,1880,Warsaw,POL,Poland,52.24N,21.02E,-0.5970000000000002,0.5250000000000001
8158042,1,1881,Warsaw,POL,Poland,52.24N,21.02E,-8.418000000000001,0.5119999999999989
8158043,2,1881,Warsaw,POL,Poland,52.24N,21.02E,-3.9069999999999996,0.6910000000000002
8158044,3,1881,Warsaw,POL,Poland,52.24N,21.02E,-0.41300000000000064,0.6369999999999997
8158045,4,1881,Warsaw,POL,Poland,52.24N,21.02E,4.542999999999999,0.9990000000000008
8158046,5,1881,Warsaw,POL,Poland,52.24N,21.02E,13.066,0.6489999999999994
8158047,6,1881,Warsaw,POL,Poland,52.24N,21.02E,16.177,0.7580000000000019
8158048,7,1881,Warsaw,POL,Poland,52.24N,21.02E,18.654999999999998,0.37600000000000006
8158049,8,1881,Warsaw,POL,Poland,52.24N,21.02E,16.741999999999997,0.4019999999999987
8158050,9,1881,Warsaw,POL,Poland,52.24N,21.02E,12.009,0.45500000000000146
8158051,10,1881,Warsaw,POL,Poland,52.24N,21.02E,4.28,0.4500000000000013
8158052,11,1881,Warsaw,POL,Poland,52.24N,21.02E,2.2200000000000015,0.7679999999999984
8158053,12,1881,Warsaw,POL,Poland,52.24N,21.02E,-1.7379999999999995,0.9110000000000006
8158054,1,1882,Warsaw,POL,Poland,52.24N,21.02E,-0.9950000000000002,1.109000000000001
8158055,2,1882,Warsaw,POL,Poland,52.24N,21.02E,-0.6120000000000008,0.7210000000000013
8158056,3,1882,Warsaw,POL,Poland,52.24N,21.02E,5.655000000000001,0.7040000000000014
8158057,4,1882,Warsaw,POL,Poland,52.24N,21.02E,8.399999999999999,0.4389999999999993
8158058,5,1882,Warsaw,POL,Poland,52.24N,21.02E,12.886999999999999,0.45399999999999985
8158059,6,1882,Warsaw,POL,Poland,52.24N,21.02E,15.484000000000002,0.44099999999999856
8158060,7,1882,Warsaw,POL,Poland,52.24N,21.02E,19.795,0.43300000000000144
8158061,8,1882,Warsaw,POL,Poland,52.24N,21.02E,16.811,0.4699999999999981
8158062,9,1882,Warsaw,POL,Poland,52.24N,21.02E,14.738,0.3810000000000002
8158063,10,1882,Warsaw,POL,Poland,52.24N,21.02E,6.248000000000001,0.33099999999999835
8158064,11,1882,Warsaw,POL,Poland,52.24N,21.02E,1.4750000000000008,0.7480000000000016
8158065,12,1882,Warsaw,POL,Poland,52.24N,21.02E,-2.8669999999999995,0.43199999999999983
8158066,1,1883,Warsaw,POL,Poland,52.24N,21.02E,-5.192000000000001,0.5860000000000001
8158068,3,1883,Warsaw,POL,Poland,52.24N,21.02E,-3.1460000000000004,0.9230000000000003
8158069,4,1883,Warsaw,POL,Poland,52.24N,21.02E,5.120000000000001,0.3999999999999994
8158070,5,1883,Warsaw,POL,Poland,52.24N,21.02E,12.131,0.33700000000000013
8158071,6,1883,Warsaw,POL,Poland,52.24N,21.02E,17.412,0.42199999999999943
8158072,7,1883,Warsaw,POL,Poland,52.24N,21.02E,18.723000000000006,0.625
8158073,8,1883,Warsaw,POL,Poland,52.24N,21.02E,16.694,0.38799999999999973
8158074,9,1883,Warsaw,POL,Poland,52.24N,21.02E,13.656000000000002,0.3740000000000008
8158075,10,1883,Warsaw,POL,Poland,52.24N,21.02E,7.769000000000001,0.2749999999999986
8158076,11,1883,Warsaw,POL,Poland,52.24N,21.02E,3.101000000000001,0.4060000000000012
8158077,12,1883,Warsaw,POL,Poland,52.24N,21.02E,-1.731,0.9140000000000015
8158078,1,1884,Warsaw,POL,Poland,52.24N,21.02E,-1.3860000000000008,0.7539999999999994
8158079,2,1884,Warsaw,POL,Poland,52.24N,21.02E,0.4799999999999985,0.6310000000000018
8158080,3,1884,Warsaw,POL,Poland,52.24N,21.02E,1.9050000000000011,0.7870000000000015
8158081,4,1884,Warsaw,POL,Poland,52.24N,21.02E,4.935000000000001,0.6310000000000018
8158082,5,1884,Warsaw,POL,Poland,52.24N,21.02E,12.346,0.7040000000000014
8158083,6,1884,Warsaw,POL,Poland,52.24N,21.02E,16.007,1.676000000000002
8158084,7,1884,Warsaw,POL,Poland,52.24N,21.02E,18.91,0.20499999999999988
8158085,8,1884,Warsaw,POL,Poland,52.24N,21.02E,16.027,0.7970000000000018
8158086,9,1884,Warsaw,POL,Poland,52.24N,21.02E,14.156000000000002,0.7480000000000016
8158087,10,1884,Warsaw,POL,Poland,52.24N,21.02E,6.807000000000001,0.7750000000000018
8158088,11,1884,Warsaw,POL,Poland,52.24N,21.02E,-0.21199999999999936,1.0519999999999996
8158089,12,1884,Warsaw,POL,Poland,52.24N,21.02E,0.34300000000000197,0.9090000000000014
8158090,1,1885,Warsaw,POL,Poland,52.24N,21.02E,-5.422999999999999,0.48499999999999865
